dividend declaration,closing registry,accounting year,dividend
20.03.2024,03.06.2024,2024,0.326
20.03.2023,30.05.2023,2023,0.2837
30.03.2022,10.06.2022,2022,0.2366
17.03.2021,07.06.2021,2021,0.1807
18.03.2020,01.06.2020,2020,0.1962
15.03.2019,31.05.2019,2019,0.1716
16.03.2018,01.06.2018,2018,0.1304
07.04.2017,20.06.2017,2017,0.1468
07.04.2016,21.06.2016,2016,0.0178
09.04.2015,09.06.2015,2015,0.0010397
05.05.2011,17.05.2011,2011,0.001544
