dividend declaration,closing registry,accounting year,dividend
05.08.2024,17.09.2024,2024,0.000456
22.04.2024,04.06.2024,2024,0.0010783
22.04.2024,04.06.2024,2024,0.0002104
30.06.2023,14.08.2023,2023,0.0004418
02.05.2023,16.06.2023,2023,0.0004945
18.05.2007,05.04.2007,2007,0.0002397
23.05.2006,05.04.2006,2006,0.0035974
