open,close,high,low,value,volume,begin,end
96.1,103.2,103.49,94.5,1155977656.7,11577100.0,2022-10-10,2022-10-10 23:59:59
103.21,103.7,104.19,100.38,648259266.5,6309610.0,2022-10-11,2022-10-11 23:59:59
104.18,102.91,104.43,102.43,359276366.8,3482740.0,2022-10-12,2022-10-12 23:59:59
103.11,103.07,103.5,102.1,464365479.5,4506270.0,2022-10-13,2022-10-13 23:59:59
102.93,103.73,104.56,102.0,509492132.1,4932490.0,2022-10-14,2022-10-14 23:59:59
104.28,108.3,108.68,103.9,498573464.5,4687580.0,2022-10-17,2022-10-17 23:59:59
108.5,106.43,109.39,106.16,667119725.5,6178780.0,2022-10-18,2022-10-18 23:59:59
106.0,107.4,108.1,105.01,549207467.1,5165400.0,2022-10-19,2022-10-19 23:59:59
107.75,110.48,110.97,107.37,636810763.2,5812970.0,2022-10-20,2022-10-20 23:59:59
110.4,113.7,113.83,108.53,775192755.5,6978410.0,2022-10-21,2022-10-21 23:59:59
114.3,113.35,115.4,112.0,738619021.4,6506330.0,2022-10-24,2022-10-24 23:59:59
113.02,118.21,119.55,112.7,918588999.5,7865710.0,2022-10-25,2022-10-25 23:59:59
118.6,118.4,120.5,116.0,850569153.4,7193330.0,2022-10-26,2022-10-26 23:59:59
118.47,120.37,121.5,117.66,705241520.3,5862280.0,2022-10-27,2022-10-27 23:59:59
120.0,121.38,121.9,119.0,677074829.9,5618680.0,2022-10-28,2022-10-28 23:59:59
121.4,120.56,122.3,119.66,541224621.5,4472280.0,2022-10-31,2022-10-31 23:59:59
120.99,120.9,121.68,120.26,293784896.7,2427860.0,2022-11-01,2022-11-01 23:59:59
121.0,119.5,121.64,118.55,330488647.1,2735780.0,2022-11-02,2022-11-02 23:59:59
119.5,119.28,120.41,117.76,456636909.0,3835590.0,2022-11-03,2022-11-03 23:59:59
120.4,125.4,125.9,120.2,805288019.9,6530330.0,2022-11-07,2022-11-07 23:59:59
125.4,124.92,126.47,123.19,658150795.6,5274110.0,2022-11-08,2022-11-08 23:59:59
124.55,121.6,125.05,120.66,582345844.3,4732230.0,2022-11-09,2022-11-09 23:59:59
125.0,130.41,130.49,123.9,1840245624.4,14378350.0,2022-11-10,2022-11-10 23:59:59
130.9,131.0,132.1,129.17,1083356722.8,8292170.0,2022-11-11,2022-11-11 23:59:59
132.0,134.5,134.61,130.13,1004985708.1,7559780.0,2022-11-14,2022-11-14 23:59:59
134.5,130.61,135.4,125.86,1550069883.2,11757090.0,2022-11-15,2022-11-15 23:59:59
132.04,134.33,134.42,131.83,706846204.0,5300820.0,2022-11-16,2022-11-16 23:59:59
134.35,133.35,135.33,132.12,517509308.0,3872070.0,2022-11-17,2022-11-17 23:59:59
132.3,132.66,133.46,131.5,564833826.2,4263280.0,2022-11-18,2022-11-18 23:59:59
131.65,130.35,131.95,128.54,860563242.0,6627640.0,2022-11-21,2022-11-21 23:59:59
129.83,131.38,131.45,129.8,425196506.9,3251220.0,2022-11-22,2022-11-22 23:59:59
131.75,131.4,132.0,130.1,638935400.4,4870840.0,2022-11-23,2022-11-23 23:59:59
131.4,131.36,132.61,130.96,384167352.8,2912540.0,2022-11-24,2022-11-24 23:59:59
131.78,131.19,131.78,130.2,257996064.9,1971850.0,2022-11-25,2022-11-25 23:59:59
130.2,130.43,130.82,129.48,359450455.0,2760710.0,2022-11-28,2022-11-28 23:59:59
131.1,131.19,131.59,130.55,269957772.8,2057900.0,2022-11-29,2022-11-29 23:59:59
131.05,131.54,131.55,130.4,170834431.5,1305170.0,2022-11-30,2022-11-30 23:59:59
131.8,131.76,132.45,130.59,329303415.5,2503060.0,2022-12-01,2022-12-01 23:59:59
131.99,131.39,131.99,130.88,207877224.4,1582480.0,2022-12-02,2022-12-02 23:59:59
130.74,136.4,136.66,130.74,1072639462.2,7952330.0,2022-12-05,2022-12-05 23:59:59
137.29,135.6,137.58,134.12,626094543.4,4606720.0,2022-12-06,2022-12-06 23:59:59
135.11,137.49,137.98,134.14,723516075.0,5323630.0,2022-12-07,2022-12-07 23:59:59
138.56,136.06,138.88,135.73,724572351.5,5291590.0,2022-12-08,2022-12-08 23:59:59
135.75,136.13,136.9,135.37,468033213.1,3434880.0,2022-12-09,2022-12-09 23:59:59
136.5,135.95,136.84,135.5,395342296.4,2907330.0,2022-12-12,2022-12-12 23:59:59
135.95,135.45,136.12,134.36,580633572.1,4296300.0,2022-12-13,2022-12-13 23:59:59
135.74,134.69,135.74,134.21,363932119.5,2697040.0,2022-12-14,2022-12-14 23:59:59
134.04,131.1,134.53,131.0,676929112.2,5118390.0,2022-12-15,2022-12-15 23:59:59
131.1,133.0,133.15,130.44,453361105.1,3422650.0,2022-12-16,2022-12-16 23:59:59
132.16,132.29,133.69,129.98,560466909.5,4245800.0,2022-12-19,2022-12-19 23:59:59
131.9,135.67,135.9,131.9,560067703.9,4157420.0,2022-12-20,2022-12-20 23:59:59
136.0,135.23,136.51,134.06,525904218.7,3887190.0,2022-12-21,2022-12-21 23:59:59
135.29,135.58,136.56,134.97,384298944.5,2831960.0,2022-12-22,2022-12-22 23:59:59
135.8,135.74,136.47,134.78,282468831.3,2082630.0,2022-12-23,2022-12-23 23:59:59
136.37,138.08,138.29,135.56,509129348.0,3705230.0,2022-12-26,2022-12-26 23:59:59
138.08,137.7,139.0,137.27,433244577.1,3141970.0,2022-12-27,2022-12-27 23:59:59
137.7,137.7,138.2,137.3,431381160.9,3130720.0,2022-12-28,2022-12-28 23:59:59
137.55,139.76,140.88,137.55,1136349628.9,8128420.0,2022-12-29,2022-12-29 23:59:59
139.76,140.99,141.29,139.61,727057472.3,5179490.0,2022-12-30,2022-12-30 23:59:59
141.98,141.43,143.11,141.01,286277207.3,2016870.0,2023-01-03,2023-01-03 23:59:59
141.22,140.98,142.07,140.63,214797548.6,1521740.0,2023-01-04,2023-01-04 23:59:59
141.0,140.58,141.18,140.2,182042947.7,1295450.0,2023-01-05,2023-01-05 23:59:59
140.45,140.12,140.72,139.8,158599253.2,1132010.0,2023-01-06,2023-01-06 23:59:59
140.55,141.99,142.41,140.5,433142703.4,3056860.0,2023-01-09,2023-01-09 23:59:59
142.0,141.95,142.0,140.62,268005171.9,1897160.0,2023-01-10,2023-01-10 23:59:59
142.0,148.72,148.99,141.93,1187344895.5,8129040.0,2023-01-11,2023-01-11 23:59:59
149.19,148.36,149.31,147.14,733692038.2,4948990.0,2023-01-12,2023-01-12 23:59:59
148.8,150.89,151.6,147.39,858091685.0,5720830.0,2023-01-13,2023-01-13 23:59:59
151.8,152.75,153.29,151.36,756488112.1,4966690.0,2023-01-16,2023-01-16 23:59:59
152.75,149.61,153.15,148.56,1159941494.5,7716710.0,2023-01-17,2023-01-17 23:59:59
150.0,151.09,152.18,148.72,620863985.6,4113120.0,2023-01-18,2023-01-18 23:59:59
151.02,148.94,151.5,148.5,600471494.1,4015480.0,2023-01-19,2023-01-19 23:59:59
149.39,150.0,150.0,148.3,522322224.3,3503810.0,2023-01-20,2023-01-20 23:59:59
150.78,151.32,152.0,149.64,629971510.3,4166260.0,2023-01-23,2023-01-23 23:59:59
151.4,150.24,152.5,150.06,652972834.1,4315760.0,2023-01-24,2023-01-24 23:59:59
150.0,150.46,151.0,149.68,428156327.0,2846400.0,2023-01-25,2023-01-25 23:59:59
150.99,150.23,151.1,149.91,355459332.8,2361470.0,2023-01-26,2023-01-26 23:59:59
150.2,150.55,151.0,150.0,276839708.5,1839040.0,2023-01-27,2023-01-27 23:59:59
150.55,150.79,151.34,150.14,315373823.3,2090660.0,2023-01-30,2023-01-30 23:59:59
150.55,155.47,155.5,150.55,866871596.9,5656960.0,2023-01-31,2023-01-31 23:59:59
155.58,156.52,157.0,154.49,1003600000.5,6440680.0,2023-02-01,2023-02-01 23:59:59
155.53,158.07,158.72,155.5,822280302.7,5219110.0,2023-02-02,2023-02-02 23:59:59
158.03,160.44,161.28,157.0,1313360269.6,8262470.0,2023-02-03,2023-02-03 23:59:59
161.15,165.87,165.95,160.62,1334644065.8,8160930.0,2023-02-06,2023-02-06 23:59:59
166.0,164.15,169.5,161.02,1804647990.2,10953600.0,2023-02-07,2023-02-07 23:59:59
164.3,163.04,165.07,161.24,829009247.6,5068990.0,2023-02-08,2023-02-08 23:59:59
163.09,164.38,165.63,160.8,1189734061.6,7279060.0,2023-02-09,2023-02-09 23:59:59
164.2,164.33,164.95,163.5,508268607.3,3095370.0,2023-02-10,2023-02-10 23:59:59
164.16,163.46,165.3,163.32,458656220.4,2790230.0,2023-02-13,2023-02-13 23:59:59
163.46,160.86,163.47,160.21,717253494.9,4437810.0,2023-02-14,2023-02-14 23:59:59
160.0,155.4,160.01,151.74,1653724175.9,10567770.0,2023-02-15,2023-02-15 23:59:59
156.0,157.25,158.46,155.29,832999694.5,5301770.0,2023-02-16,2023-02-16 23:59:59
156.8,157.97,158.8,155.0,728864300.7,4640790.0,2023-02-17,2023-02-17 23:59:59
157.92,157.71,158.73,155.08,783785262.3,5007150.0,2023-02-20,2023-02-20 23:59:59
157.99,162.44,164.0,157.77,1689116373.2,10447810.0,2023-02-21,2023-02-21 23:59:59
162.58,161.75,162.8,160.61,513924461.7,3181170.0,2023-02-22,2023-02-22 23:59:59
161.26,163.06,163.69,161.26,415331135.5,2548600.0,2023-02-24,2023-02-24 23:59:59
162.44,167.67,167.73,161.75,993177705.3,5990690.0,2023-02-27,2023-02-27 23:59:59
168.0,167.73,169.35,166.69,955035180.3,5689300.0,2023-02-28,2023-02-28 23:59:59
168.11,168.99,169.2,167.71,567891448.8,3370110.0,2023-03-01,2023-03-01 23:59:59
168.95,165.91,168.95,163.5,1258945348.2,7567060.0,2023-03-02,2023-03-02 23:59:59
165.91,168.71,168.71,165.91,563173538.0,3364450.0,2023-03-03,2023-03-03 23:59:59
169.4,170.39,171.12,169.4,704662823.6,4141120.0,2023-03-06,2023-03-06 23:59:59
170.75,172.5,172.74,169.73,663984859.7,3878630.0,2023-03-07,2023-03-07 23:59:59
173.85,171.47,173.85,171.0,1040672904.9,6042000.0,2023-03-09,2023-03-09 23:59:59
170.79,171.9,172.22,169.37,678129840.4,3966180.0,2023-03-10,2023-03-10 23:59:59
171.92,170.27,172.7,168.08,920626734.6,5396730.0,2023-03-13,2023-03-13 23:59:59
