open,close,high,low,value,volume,begin,end
3677.0,3655.5,3718.0,3611.5,6603290176.0,1801395.0,2018-02-06,2018-02-06 23:59:59
3686.5,3735.0,3754.0,3675.0,3199967408.5,862033.0,2018-02-07,2018-02-07 23:59:59
3715.5,3686.0,3750.5,3681.0,3736726630.0,1006162.0,2018-02-08,2018-02-08 23:59:59
3650.0,3617.5,3679.5,3615.0,4683141227.0,1284861.0,2018-02-09,2018-02-09 23:59:59
3639.0,3656.5,3682.5,3621.0,2729021513.0,746034.0,2018-02-12,2018-02-12 23:59:59
3662.5,3729.5,3737.0,3650.0,3077410119.0,830901.0,2018-02-13,2018-02-13 23:59:59
3735.0,3709.0,3751.5,3685.0,2528333198.5,680598.0,2018-02-14,2018-02-14 23:59:59
3735.0,3730.0,3767.0,3726.5,3181330979.0,850067.0,2018-02-15,2018-02-15 23:59:59
3745.0,3751.0,3819.0,3735.0,3005842028.5,795779.0,2018-02-16,2018-02-16 23:59:59
3755.0,3715.0,3778.0,3705.5,1470110864.0,394167.0,2018-02-19,2018-02-19 23:59:59
3711.0,3744.0,3744.0,3686.5,1347001200.5,362064.0,2018-02-20,2018-02-20 23:59:59
3732.0,3808.5,3819.0,3731.5,2211292422.0,584030.0,2018-02-21,2018-02-21 23:59:59
3795.0,3836.0,3836.0,3772.0,2946523637.5,772462.0,2018-02-22,2018-02-22 20:30:00
3870.0,3839.5,3899.0,3814.0,2619007057.5,681081.0,2018-02-26,2018-02-26 23:59:59
3835.0,3838.5,3855.5,3786.0,2525870820.0,659167.0,2018-02-27,2018-02-27 23:59:59
3817.5,3776.5,3832.5,3775.0,3006234695.0,793371.0,2018-02-28,2018-02-28 23:59:59
3767.5,3754.0,3790.0,3741.0,2187621564.5,580995.0,2018-03-01,2018-03-01 23:59:59
3749.5,3749.5,3769.0,3675.5,2092457870.5,562008.0,2018-03-02,2018-03-02 23:59:59
3752.5,3730.0,3786.0,3726.5,1404904717.5,374161.0,2018-03-05,2018-03-05 23:59:59
3740.5,3744.0,3766.0,3727.5,2415511391.5,645004.0,2018-03-06,2018-03-06 23:59:59
3725.0,3721.0,3726.0,3690.0,2513038685.5,677931.0,2018-03-07,2018-03-07 23:59:59
3710.0,3789.0,3789.0,3706.0,1217931895.0,325236.0,2018-03-09,2018-03-09 23:59:59
3785.0,3770.0,3794.0,3740.0,1409238921.5,373705.0,2018-03-12,2018-03-12 23:59:59
3767.0,3773.0,3776.0,3742.0,1909590618.5,507869.0,2018-03-13,2018-03-13 23:59:59
3757.5,3742.0,3776.0,3735.0,1888893742.0,502987.0,2018-03-14,2018-03-14 23:59:59
3743.5,3800.0,3800.0,3718.5,3550792316.0,943034.0,2018-03-15,2018-03-15 23:59:59
3798.0,3874.5,3874.5,3773.5,4566491648.5,1187540.0,2018-03-16,2018-03-16 23:59:59
3873.5,3815.0,3880.0,3807.5,2233822824.0,582051.0,2018-03-19,2018-03-19 23:59:59
3827.5,3860.0,3869.5,3792.0,2854959360.5,745211.0,2018-03-20,2018-03-20 23:59:59
3865.0,3874.0,3937.0,3849.0,3044993537.5,783536.0,2018-03-21,2018-03-21 23:59:59
3889.5,3857.0,3903.0,3829.0,2338902041.0,606156.0,2018-03-22,2018-03-22 23:59:59
3838.0,3874.5,3915.0,3818.0,4269640116.0,1101805.0,2018-03-23,2018-03-23 23:59:59
3875.0,3800.0,3889.0,3800.0,2457518292.0,638825.0,2018-03-26,2018-03-26 23:59:59
3831.0,3878.0,3909.0,3820.0,3445556826.5,889949.0,2018-03-27,2018-03-27 20:30:00
3858.0,3927.0,3947.0,3850.5,2775209083.0,710820.0,2018-03-28,2018-03-28 23:59:59
3936.5,3991.5,3991.5,3916.5,3407321165.0,861187.0,2018-03-29,2018-03-29 23:59:59
3988.0,3961.0,4004.0,3961.0,1057804301.0,265745.0,2018-03-30,2018-03-30 23:59:59
3963.5,3955.5,4005.0,3955.5,1728590370.0,434373.0,2018-04-02,2018-04-02 23:59:59
3960.0,3951.0,3975.0,3920.5,1816155638.5,460652.0,2018-04-03,2018-04-03 23:59:59
3945.0,3939.0,3966.0,3897.0,2533974402.5,644640.0,2018-04-04,2018-04-04 23:59:59
3940.5,3990.0,3990.0,3940.5,2449515029.0,617054.0,2018-04-05,2018-04-05 23:59:59
3967.5,3939.0,3972.5,3918.5,2250549894.0,570606.0,2018-04-06,2018-04-06 23:59:59
3919.5,3620.0,3920.5,3532.5,10851052189.0,2908801.0,2018-04-09,2018-04-09 23:59:59
3646.5,3900.0,3935.0,3621.0,8330990816.5,2183915.0,2018-04-10,2018-04-10 23:59:59
3872.0,4070.0,4077.0,3865.0,8205654892.5,2053395.0,2018-04-11,2018-04-11 23:59:59
4077.0,3979.0,4098.0,3944.5,4727836292.5,1184424.0,2018-04-12,2018-04-12 23:59:59
3990.0,3902.0,3990.0,3882.5,4662834454.0,1187189.0,2018-04-13,2018-04-13 23:59:59
3877.0,3892.0,3935.5,3851.5,2937764372.5,755970.0,2018-04-16,2018-04-16 23:59:59
3912.5,3940.0,3951.0,3905.0,3988070559.0,1015039.0,2018-04-17,2018-04-17 23:59:59
3935.5,4030.0,4033.5,3927.5,4357493251.0,1087745.0,2018-04-18,2018-04-18 23:59:59
4030.0,4015.0,4056.0,3994.0,2839007841.5,705236.0,2018-04-19,2018-04-19 23:59:59
4008.0,3985.0,4029.0,3965.0,1734086026.5,433760.0,2018-04-20,2018-04-20 23:59:59
3981.5,3974.0,4019.0,3933.0,3252545319.0,819372.0,2018-04-23,2018-04-23 23:59:59
4000.5,3999.5,4063.0,3980.0,2943598039.5,732044.0,2018-04-24,2018-04-24 23:59:59
3973.5,4029.0,4029.0,3950.5,2025745919.0,506747.0,2018-04-25,2018-04-25 23:59:59
4029.5,4140.0,4157.0,4016.5,3932943433.5,957780.0,2018-04-26,2018-04-26 23:59:59
4140.5,4212.0,4215.0,4140.5,3337120576.0,796268.0,2018-04-27,2018-04-27 20:29:56
4202.0,4178.5,4202.0,4170.0,352260204.5,84288.0,2018-04-28,2018-04-28 23:59:59
4171.0,4156.5,4243.0,4156.5,2255573352.0,537010.0,2018-04-30,2018-04-30 23:59:59
4155.0,4141.0,4206.0,4141.0,2412508445.0,578521.0,2018-05-02,2018-05-02 20:30:01
4137.5,4068.0,4160.5,4068.0,2932707179.5,712980.0,2018-05-03,2018-05-03 23:59:59
4089.5,4108.0,4128.0,4080.5,2298374250.0,560144.0,2018-05-04,2018-05-04 23:59:59
4111.0,4121.0,4176.0,4111.0,1237129341.5,298539.0,2018-05-07,2018-05-07 23:59:59
4110.5,4180.0,4180.0,4086.5,2872808345.0,693559.0,2018-05-08,2018-05-08 23:59:59
4225.0,4235.0,4288.0,4209.5,3839581304.5,903164.0,2018-05-10,2018-05-10 23:59:59
4250.0,4383.0,4383.0,4236.0,4105123154.5,950563.0,2018-05-11,2018-05-11 23:59:59
4372.5,4407.5,4407.5,4322.5,3549419744.0,814988.0,2018-05-14,2018-05-14 23:59:59
4379.5,4392.0,4404.0,4355.0,3778232888.5,862316.0,2018-05-15,2018-05-15 23:59:59
4380.0,4410.0,4418.0,4347.5,3329790238.0,759144.0,2018-05-16,2018-05-16 23:59:59
4409.0,4354.0,4430.5,4354.0,2956946353.5,672983.0,2018-05-17,2018-05-17 23:59:59
4364.0,4450.0,4450.0,4354.5,3379650844.5,765743.0,2018-05-18,2018-05-18 23:59:59
4449.0,4398.5,4453.5,4398.5,2204396534.5,498242.0,2018-05-21,2018-05-21 23:59:59
4407.5,4360.0,4414.5,4337.0,3269385942.0,750105.0,2018-05-22,2018-05-22 23:59:59
4338.5,4263.0,4338.5,4251.5,3385361225.5,790126.0,2018-05-23,2018-05-23 23:59:59
4283.0,4230.0,4298.5,4230.0,2412468976.5,566530.0,2018-05-24,2018-05-24 23:59:59
4246.0,4248.0,4281.5,4206.0,3261293929.0,767247.0,2018-05-25,2018-05-25 23:59:59
4253.5,4290.0,4300.5,4217.0,1288528385.5,301323.0,2018-05-28,2018-05-28 23:59:59
4292.0,4224.0,4298.5,4163.0,3539942103.0,839253.0,2018-05-29,2018-05-29 23:59:59
4224.0,4246.5,4268.0,4181.5,2934767387.0,695454.0,2018-05-30,2018-05-30 23:59:59
4255.0,4209.0,4262.0,4157.5,6379072491.5,1514571.0,2018-05-31,2018-05-31 23:59:59
4210.0,4205.5,4258.0,4180.5,3176061457.0,750947.0,2018-06-01,2018-06-01 23:59:59
4224.5,4299.0,4304.5,4224.5,3201779931.5,747686.0,2018-06-04,2018-06-04 23:59:59
4297.5,4278.0,4313.5,4248.5,4545348636.0,1061259.0,2018-06-05,2018-06-05 23:59:59
4285.0,4264.5,4285.0,4212.5,2227998575.5,524848.0,2018-06-06,2018-06-06 23:59:59
4270.0,4250.0,4292.0,4250.0,2214354165.0,518073.0,2018-06-07,2018-06-07 23:59:59
4235.0,4159.5,4282.5,4159.5,3955953812.0,939857.0,2018-06-08,2018-06-08 23:59:59
4172.5,4191.0,4198.0,4168.5,226216679.5,54043.0,2018-06-09,2018-06-09 23:59:59
4194.0,4159.5,4199.5,4140.0,1255448559.5,301390.0,2018-06-11,2018-06-11 23:59:59
4181.5,4140.0,4208.5,4140.0,3243710683.5,778022.0,2018-06-13,2018-06-13 23:59:59
4120.0,4090.0,4136.0,4083.0,2323202200.0,565773.0,2018-06-14,2018-06-14 23:59:59
4102.5,4055.0,4137.0,4053.0,6484988700.5,1592602.0,2018-06-15,2018-06-15 23:59:59
4039.0,4045.5,4082.0,4018.0,2337362990.5,576993.0,2018-06-18,2018-06-18 23:59:59
4035.0,4091.0,4108.5,4006.0,3370262704.5,834287.0,2018-06-19,2018-06-19 23:59:59
4100.0,4132.0,4161.5,4097.5,3277930117.0,793363.0,2018-06-20,2018-06-20 23:59:59
4138.5,4135.0,4171.5,4117.5,2874219517.0,693440.0,2018-06-21,2018-06-21 23:59:59
4155.0,4125.0,4189.0,4125.0,2794982262.5,673234.0,2018-06-22,2018-06-22 23:59:59
4110.0,4140.0,4167.5,4110.0,2027390950.0,489461.0,2018-06-25,2018-06-25 23:59:59
4151.0,4154.0,4173.0,4128.0,1745941497.5,420499.0,2018-06-26,2018-06-26 23:59:59
4173.5,4222.0,4259.0,4172.0,2502944698.5,593532.0,2018-06-27,2018-06-27 23:59:59
4220.0,4230.5,4272.0,4212.5,2879259325.5,678883.0,2018-06-28,2018-06-28 23:59:59
4255.0,4350.0,4355.0,4250.5,4356733414.5,1011525.0,2018-06-29,2018-06-29 23:59:59
4335.0,4376.0,4401.0,4319.5,3724817759.5,854184.0,2018-07-02,2018-07-02 23:59:59
4366.0,4325.0,4393.0,4322.0,2391209864.0,549601.0,2018-07-03,2018-07-03 23:59:59
4335.0,4334.5,4349.5,4326.5,662435963.5,152697.0,2018-07-04,2018-07-04 23:59:59
4331.0,4462.0,4462.0,4326.0,3049281584.5,693251.0,2018-07-05,2018-07-05 23:59:59
4452.0,4415.5,4452.0,4351.5,3255034180.0,741241.0,2018-07-06,2018-07-06 23:59:59
4406.0,4452.0,4460.0,4406.0,2915768387.0,656440.0,2018-07-09,2018-07-09 23:59:59
4369.0,4355.0,4409.5,4336.0,4460279336.5,1019915.0,2018-07-10,2018-07-10 23:59:59
4346.0,4280.0,4350.0,4280.0,2560778865.5,595247.0,2018-07-11,2018-07-11 23:59:59
4272.0,4236.0,4302.5,4223.0,3009859610.0,706179.0,2018-07-12,2018-07-12 23:59:59
4231.5,4319.0,4333.5,4231.5,2409932280.5,560147.0,2018-07-13,2018-07-13 23:59:59
4320.0,4300.5,4347.0,4265.0,1985105056.5,460429.0,2018-07-16,2018-07-16 23:59:59
4287.5,4262.5,4287.5,4200.0,2392940588.0,564322.0,2018-07-17,2018-07-17 23:59:59
4269.0,4299.0,4308.5,4240.0,2590941631.5,605500.0,2018-07-18,2018-07-18 23:59:59
4295.0,4334.0,4334.0,4269.5,2484842322.0,577713.0,2018-07-19,2018-07-19 23:59:59
4341.5,4300.0,4357.5,4286.0,2518352638.0,583727.0,2018-07-20,2018-07-20 23:59:59
4295.0,4340.0,4382.5,4276.5,1912859342.0,441943.0,2018-07-23,2018-07-23 23:59:59
4360.0,4322.0,4360.0,4317.5,1453279604.5,335070.0,2018-07-24,2018-07-24 23:59:59
4313.0,4385.0,4396.0,4305.0,2065426350.0,473223.0,2018-07-25,2018-07-25 23:59:59
4400.0,4420.0,4421.0,4387.5,2321204972.5,526688.0,2018-07-26,2018-07-26 23:59:59
4417.5,4425.0,4426.0,4383.0,1581600806.5,359062.0,2018-07-27,2018-07-27 23:59:59
4400.5,4410.0,4430.0,4370.5,1967006982.5,446564.0,2018-07-30,2018-07-30 23:59:59
4400.5,4451.5,4488.0,4377.5,3574942273.0,804159.0,2018-07-31,2018-07-31 23:59:59
4460.0,4494.0,4509.0,4454.5,2299351028.5,513113.0,2018-08-01,2018-08-01 23:59:59
4480.0,4501.5,4527.0,4478.0,1994929121.0,442911.0,2018-08-02,2018-08-02 23:59:59
4494.5,4499.5,4529.0,4467.5,2157742278.5,479872.0,2018-08-03,2018-08-03 23:59:59
4500.0,4479.0,4517.0,4450.0,1840373156.0,410588.0,2018-08-06,2018-08-06 23:59:59
4479.5,4520.0,4539.0,4472.0,1933790331.0,428396.0,2018-08-07,2018-08-07 23:59:59
4520.0,4499.0,4525.0,4448.0,2408297385.5,536737.0,2018-08-08,2018-08-08 23:59:59
4490.0,4598.0,4598.0,4490.0,3191567629.5,703235.0,2018-08-09,2018-08-09 20:30:04
4594.0,4577.0,4648.0,4546.0,3086270417.0,672844.0,2018-08-10,2018-08-10 23:59:59
4560.0,4541.0,4601.5,4521.5,3314497063.0,728393.0,2018-08-13,2018-08-13 23:59:59
4560.0,4460.0,4579.0,4452.5,3395385597.0,755229.0,2018-08-14,2018-08-14 23:59:59
4448.0,4428.5,4465.0,4361.5,3908717728.0,886845.0,2018-08-15,2018-08-15 23:59:59
4428.0,4396.0,4440.0,4351.5,1912309310.5,435882.0,2018-08-16,2018-08-16 23:59:59
4382.0,4375.0,4418.0,4358.0,1904465539.0,435110.0,2018-08-17,2018-08-17 23:59:59
4395.0,4386.0,4425.0,4370.0,1182091582.5,268812.0,2018-08-20,2018-08-20 23:59:59
4395.0,4465.0,4466.5,4353.0,2259149048.5,511221.0,2018-08-21,2018-08-21 23:59:59
4472.0,4512.5,4512.5,4449.0,2271181876.0,507810.0,2018-08-22,2018-08-22 23:59:59
4515.0,4450.0,4541.0,4421.0,2942406017.0,656777.0,2018-08-23,2018-08-23 23:59:59
4450.0,4500.5,4531.5,4423.0,2828609963.5,629549.0,2018-08-24,2018-08-24 23:59:59
4502.0,4577.0,4577.0,4492.0,1135563096.0,249917.0,2018-08-27,2018-08-27 23:59:59
4580.5,4587.5,4598.0,4545.0,1855202913.5,405787.0,2018-08-28,2018-08-28 23:59:59
4590.0,4638.5,4687.5,4585.0,2976337426.5,641159.0,2018-08-29,2018-08-29 23:59:59
4663.0,4702.0,4738.0,4640.5,3229642485.5,687858.0,2018-08-30,2018-08-30 23:59:59
4695.0,4700.5,4719.5,4663.0,3342823473.5,711666.0,2018-08-31,2018-08-31 23:59:59
4698.0,4728.0,4749.0,4685.5,1357876334.5,287508.0,2018-09-03,2018-09-03 23:59:59
4747.0,4717.0,4762.5,4704.5,1665613254.0,352050.0,2018-09-04,2018-09-04 23:59:59
4704.0,4637.0,4710.5,4637.0,2475906801.0,529456.0,2018-09-05,2018-09-05 23:59:59
4628.0,4610.5,4650.0,4594.0,2691461290.0,581929.0,2018-09-06,2018-09-06 23:59:59
4620.0,4623.0,4649.0,4547.0,2772142007.5,603403.0,2018-09-07,2018-09-07 23:59:59
4648.5,4688.5,4715.0,4643.0,1933274792.5,413242.0,2018-09-10,2018-09-10 23:59:59
4677.0,4706.5,4746.5,4665.5,3607934306.0,766622.0,2018-09-11,2018-09-11 23:59:59
4705.0,4622.5,4744.5,4622.5,2747162056.0,587167.0,2018-09-12,2018-09-12 23:59:59
4621.0,4659.0,4688.5,4608.0,2738430716.0,588717.0,2018-09-13,2018-09-13 23:59:59
4650.0,4604.0,4670.0,4603.0,2045421679.0,442226.0,2018-09-14,2018-09-14 23:59:59
4619.0,4631.0,4643.0,4572.0,2096881690.0,454385.0,2018-09-17,2018-09-17 23:59:59
4630.0,4685.0,4697.0,4601.5,3240580037.5,698734.0,2018-09-18,2018-09-18 23:59:59
4692.0,4719.0,4726.5,4673.5,2868956819.0,609508.0,2018-09-19,2018-09-19 23:59:59
4709.5,4701.0,4735.0,4676.5,7901491407.5,1677197.0,2018-09-20,2018-09-20 23:59:59
4686.5,4737.5,4755.0,4678.5,6680207578.5,1411763.0,2018-09-21,2018-09-21 23:59:59
4747.0,4780.0,4798.0,4724.5,2937465409.5,615869.0,2018-09-24,2018-09-24 23:59:59
4800.0,4900.0,4900.0,4780.0,3495138322.0,721203.0,2018-09-25,2018-09-25 23:59:59
4899.0,4828.5,4908.5,4777.0,4505749957.5,934054.0,2018-09-26,2018-09-26 23:59:59
4821.0,4952.0,4952.5,4813.0,5566022062.0,1133318.0,2018-09-27,2018-09-27 23:59:59
4945.0,5022.0,5042.5,4930.5,3798547892.5,761477.0,2018-09-28,2018-09-28 23:59:59
5045.0,5016.0,5115.0,4980.0,4761613361.0,944915.0,2018-10-01,2018-10-01 23:59:59
5033.0,4898.5,5037.5,4877.0,4152006486.0,842901.0,2018-10-02,2018-10-02 23:59:59
4912.5,5035.0,5055.0,4905.0,5134714849.0,1027078.0,2018-10-03,2018-10-03 23:59:59
5024.0,4990.0,5035.0,4956.0,4017154692.0,804543.0,2018-10-04,2018-10-04 23:59:59
4989.0,4987.0,5043.5,4962.5,2516859351.0,503118.0,2018-10-05,2018-10-05 23:59:59
4982.5,4966.0,5015.0,4941.5,1897711360.0,381963.0,2018-10-08,2018-10-08 23:59:59
4981.5,4971.5,5031.0,4970.5,2184691509.5,436837.0,2018-10-09,2018-10-09 23:59:59
4993.5,4901.5,4993.5,4901.5,1951437926.5,395030.0,2018-10-10,2018-10-10 23:59:59
4840.0,4804.0,4883.0,4770.5,4562950076.0,947246.0,2018-10-11,2018-10-11 23:59:59
4850.0,4806.0,4880.5,4806.0,2316111813.5,478564.0,2018-10-12,2018-10-12 23:59:59
4837.0,4747.0,4837.0,4733.0,2075637199.5,435853.0,2018-10-15,2018-10-15 23:59:59
4755.0,4795.0,4797.0,4721.5,2229627777.5,468178.0,2018-10-16,2018-10-16 23:59:59
4820.0,4773.0,4832.5,4732.0,1887904061.0,395161.0,2018-10-17,2018-10-17 23:59:59
4749.0,4694.5,4770.0,4682.0,2157003247.5,457730.0,2018-10-18,2018-10-18 23:59:59
4709.5,4693.0,4750.0,4665.5,3127018152.0,662876.0,2018-10-19,2018-10-19 23:59:59
4710.0,4673.5,4725.0,4635.5,1795379282.0,383719.0,2018-10-22,2018-10-22 23:59:59
4691.0,4770.0,4896.0,4691.0,13533749900.0,2808341.0,2018-10-23,2018-10-23 23:59:59
4825.0,4995.0,4995.0,4798.0,32650209025.0,6612873.0,2018-10-24,2018-10-24 23:59:59
4940.0,4943.0,4968.0,4886.0,8828278554.5,1790415.0,2018-10-25,2018-10-25 23:59:59
4921.0,4888.5,4924.5,4806.0,5271926604.0,1085876.0,2018-10-26,2018-10-26 23:59:59
4885.0,4872.5,4926.5,4856.0,3057029139.5,624901.0,2018-10-29,2018-10-29 23:59:59
4841.0,4778.5,4855.0,4726.0,4022220633.5,840102.0,2018-10-30,2018-10-30 23:59:59
4800.5,4945.0,4946.0,4800.5,3917884411.5,799085.0,2018-10-31,2018-10-31 23:59:59
4910.0,4937.0,5004.0,4861.5,3426276294.5,695196.0,2018-11-01,2018-11-01 23:59:59
4948.0,4980.0,5004.5,4910.0,4447935276.0,895847.0,2018-11-02,2018-11-02 23:59:59
5000.0,5055.0,5083.0,4976.0,4590374522.0,910145.0,2018-11-06,2018-11-06 23:59:59
5054.5,5174.5,5174.5,5016.0,3748074424.5,732623.0,2018-11-07,2018-11-07 23:59:59
5176.0,5160.0,5192.5,5130.0,3038662080.0,588944.0,2018-11-08,2018-11-08 23:59:59
5136.0,5094.5,5147.5,4996.5,4535913273.0,896172.0,2018-11-09,2018-11-09 23:59:59
5101.5,5129.0,5191.0,5101.5,2684477367.5,521518.0,2018-11-12,2018-11-12 23:59:59
5119.0,4959.5,5126.5,4941.0,6243901390.5,1246408.0,2018-11-13,2018-11-13 23:59:59
4923.0,4856.5,4933.0,4831.5,4698594326.5,964537.0,2018-11-14,2018-11-14 23:59:59
4864.5,4854.0,4914.0,4835.0,2768163886.5,569079.0,2018-11-15,2018-11-15 23:59:59
4860.5,4824.0,4915.0,4813.0,3189919180.5,655941.0,2018-11-16,2018-11-16 23:59:59
4850.0,4845.5,4912.0,4820.0,2897731288.5,595428.0,2018-11-19,2018-11-19 23:59:59
4820.0,4809.5,4830.0,4743.0,2966224393.5,620325.0,2018-11-20,2018-11-20 23:59:59
4799.0,4800.0,4835.0,4766.0,3036627680.0,632581.0,2018-11-21,2018-11-21 23:59:59
4791.5,4813.5,4819.0,4755.0,2087245656.0,435668.0,2018-11-22,2018-11-22 23:59:59
4800.0,4670.0,4800.0,4624.5,5598164640.0,1188339.0,2018-11-23,2018-11-23 23:59:59
4699.5,4623.0,4699.5,4555.0,5374226387.5,1165029.0,2018-11-26,2018-11-26 23:59:59
4632.0,4689.0,4703.0,4609.0,4838257787.5,1042648.0,2018-11-27,2018-11-27 23:59:59
4699.0,4717.5,4758.0,4655.5,3666045612.5,778668.0,2018-11-28,2018-11-28 20:30:02
4729.0,4766.0,4796.0,4659.0,6058757313.0,1277988.0,2018-11-29,2018-11-29 23:59:59
4771.0,4896.0,4900.0,4765.0,6876901575.0,1412897.0,2018-11-30,2018-11-30 23:59:59
4995.0,5098.5,5098.5,4952.0,7092348651.5,1399629.0,2018-12-03,2018-12-03 23:59:59
5100.0,5209.0,5221.0,5030.0,6579119080.5,1270270.0,2018-12-04,2018-12-04 23:59:59
5156.0,5260.0,5260.0,5129.5,4905891027.5,943848.0,2018-12-05,2018-12-05 23:59:59
5220.0,5162.5,5325.0,5084.0,7009417895.0,1361884.0,2018-12-06,2018-12-06 23:59:59
5170.0,5266.5,5321.5,5103.0,7714860736.0,1471855.0,2018-12-07,2018-12-07 23:59:59
5249.0,5173.5,5342.0,5149.0,5606639091.0,1073265.0,2018-12-10,2018-12-10 23:59:59
5151.0,5267.0,5289.5,5114.0,4620048271.0,884766.0,2018-12-11,2018-12-11 23:59:59
5250.0,5102.0,5270.0,5102.0,4312088485.5,833397.0,2018-12-12,2018-12-12 23:59:59
5105.0,5131.5,5156.0,5040.5,4596388957.0,901995.0,2018-12-13,2018-12-13 23:59:59
5119.5,5100.0,5141.5,5079.0,3752152209.0,734502.0,2018-12-14,2018-12-14 23:59:59
5091.0,5100.0,5137.5,5071.0,3216500918.0,629951.0,2018-12-17,2018-12-17 23:59:59
5049.0,4925.0,5049.5,4900.0,6951287882.0,1405909.0,2018-12-18,2018-12-18 23:59:59
4890.0,4910.0,4928.5,4865.0,4582175240.5,936443.0,2018-12-19,2018-12-19 23:59:59
4830.0,4808.5,4838.5,4716.5,7437871463.0,1557668.0,2018-12-20,2018-12-20 23:59:59
4789.5,4930.0,4954.0,4745.0,11173135532.5,2283579.0,2018-12-21,2018-12-21 23:59:59
4900.0,4909.0,4966.0,4842.5,3061239431.5,623396.0,2018-12-24,2018-12-24 23:59:59
4841.0,4810.0,4842.5,4744.5,1289375756.0,269077.0,2018-12-25,2018-12-25 23:59:59
4829.0,4829.5,4859.0,4803.0,882531834.0,182587.0,2018-12-26,2018-12-26 23:59:59
4901.0,4884.0,4925.5,4858.0,2420990677.5,494744.0,2018-12-27,2018-12-27 23:59:59
4911.0,4955.5,5009.5,4901.5,3290737092.0,662664.0,2018-12-28,2018-12-28 23:59:59
4975.0,4997.0,5000.0,4965.0,285574346.0,57279.0,2018-12-29,2018-12-29 23:59:59
4984.0,5007.0,5050.0,4886.5,3143864937.5,632153.0,2019-01-03,2019-01-03 23:59:59
5021.0,5074.5,5083.0,5021.0,1775079431.5,350743.0,2019-01-04,2019-01-04 23:59:59
5037.0,5039.0,5056.0,4964.5,4951378795.5,989453.0,2019-01-08,2019-01-08 23:59:59
5050.0,5060.0,5077.0,5025.0,4148359675.0,820940.0,2019-01-09,2019-01-09 23:59:59
5048.5,5152.0,5152.0,5004.0,4114282628.5,807655.0,2019-01-10,2019-01-10 23:59:59
5153.5,5200.0,5212.0,5135.5,3535339472.5,682434.0,2019-01-11,2019-01-11 23:59:59
5187.0,5200.0,5200.0,5134.5,2164434110.5,418371.0,2019-01-14,2019-01-14 23:59:59
5213.5,5195.0,5237.5,5125.0,3172283801.0,611109.0,2019-01-15,2019-01-15 23:59:59
5197.0,5129.0,5209.5,5114.0,2613201940.5,507299.0,2019-01-16,2019-01-16 23:59:59
5120.0,5184.5,5187.0,5060.0,3610831398.5,704441.0,2019-01-17,2019-01-17 23:59:59
5194.0,5193.5,5206.0,5143.0,3031326769.0,585467.0,2019-01-18,2019-01-18 23:59:59
5207.0,5200.0,5224.0,5180.5,1456446521.0,279987.0,2019-01-21,2019-01-21 23:59:59
5187.0,5186.0,5212.0,5158.5,3380712317.0,651497.0,2019-01-22,2019-01-22 23:59:59
