date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2018-03-01,3790.0,3741.0,4261.54,86,322844.0,327105.54,138.46,0,0
2018-03-02,3769.0,3675.5,4261.54,86,322457.0,326718.54,138.46,0,0
2018-03-05,3786.0,3726.5,4261.54,86,320780.0,325041.54,138.46,0,0
2018-03-06,3766.0,3727.5,4261.54,86,321984.0,326245.54,138.46,0,0
2018-03-07,3726.0,3690.0,4261.54,86,320006.0,324267.54,138.46,0,0
2018-03-09,3789.0,3706.0,4261.54,86,325854.0,330115.54,138.46,0,0
2018-03-12,3794.0,3740.0,4261.54,86,324220.0,328481.54,138.46,0,0
2018-03-13,3776.0,3742.0,4261.54,86,324478.0,328739.54,138.46,0,0
2018-03-14,3776.0,3735.0,4261.54,86,321812.0,326073.54,138.46,0,0
2018-03-15,3800.0,3718.5,4261.54,86,326800.0,331061.54,138.46,0,0
2018-03-16,3874.5,3773.5,4261.54,86,333207.0,337468.54,138.46,0,0
2018-03-19,3880.0,3807.5,4261.54,86,328090.0,332351.54,138.46,0,0
2018-03-20,3869.5,3792.0,4261.54,86,331960.0,336221.54,138.46,0,0
2018-03-21,3937.0,3849.0,4261.54,86,333164.0,337425.54,138.46,0,0
2018-03-22,3903.0,3829.0,4261.54,86,331702.0,335963.54,138.46,0,0
2018-03-23,3915.0,3818.0,4261.54,86,333207.0,337468.54,138.46,0,0
2018-03-26,3889.0,3800.0,4261.54,86,326800.0,331061.54,138.46,0,0
2018-03-27,3909.0,3820.0,4261.54,86,333508.0,337769.54,138.46,0,0
2018-03-28,3947.0,3850.5,4261.54,86,337722.0,341983.54,138.46,0,0
2018-03-29,3991.5,3916.5,4261.54,86,343269.0,347530.54,138.46,0,0
2018-03-30,4004.0,3961.0,4261.54,86,340646.0,344907.54,138.46,0,0
2018-04-02,4005.0,3955.5,4261.54,86,340173.0,344434.54,138.46,0,0
2018-04-03,3975.0,3920.5,4261.54,86,339786.0,344047.54,138.46,0,0
2018-04-04,3966.0,3897.0,4261.54,86,338754.0,343015.54,138.46,0,0
2018-04-05,3990.0,3940.5,4261.54,86,343140.0,347401.54,138.46,0,0
2018-04-06,3972.5,3918.5,4261.54,86,338754.0,343015.54,138.46,0,0
2018-04-09,3920.5,3532.5,4261.54,86,311320.0,315581.54,138.46,0,0
2018-04-10,3935.0,3621.0,4261.54,86,335400.0,339661.54,138.46,0,0
2018-04-11,4077.0,3865.0,4261.54,86,350020.0,354281.54,138.46,0,0
2018-04-12,4098.0,3944.5,4261.54,86,342194.0,346455.54,138.46,0,0
2018-04-13,3990.0,3882.5,4261.54,86,335572.0,339833.54,138.46,0,0
2018-04-16,3935.5,3851.5,4261.54,86,334712.0,338973.54,138.46,0,0
2018-04-17,3951.0,3905.0,4261.54,86,338840.0,343101.54,138.46,0,0
2018-04-18,4033.5,3927.5,4261.54,86,346580.0,350841.54,138.46,0,0
2018-04-19,4056.0,3994.0,4261.54,86,345290.0,349551.54,138.46,0,0
2018-04-20,4029.0,3965.0,4261.54,86,342710.0,346971.54,138.46,0,0
2018-04-23,4019.0,3933.0,4261.54,86,341764.0,346025.54,138.46,0,0
2018-04-24,4063.0,3980.0,4261.54,86,343957.0,348218.54,138.46,0,0
2018-04-25,4029.0,3950.5,4261.54,86,346494.0,350755.54,138.46,0,0
2018-04-26,4157.0,4016.5,4261.54,86,356040.0,360301.54,138.46,0,0
2018-04-27,4215.0,4140.5,4261.54,86,362232.0,366493.54,138.46,0,0
2018-04-28,4202.0,4170.0,4261.54,86,359351.0,363612.54,138.46,0,0
2018-04-30,4243.0,4156.5,4261.54,86,357459.0,361720.54,138.46,0,0
2018-05-02,4206.0,4141.0,4261.54,86,356126.0,360387.54,138.46,0,0
2018-05-03,4160.5,4068.0,4261.54,86,349848.0,354109.54,138.46,0,0
2018-05-04,4128.0,4080.5,4261.54,86,353288.0,357549.54,138.46,0,0
2018-05-07,4176.0,4111.0,4261.54,86,354406.0,358667.54,138.46,0,0
2018-05-08,4180.0,4086.5,4261.54,86,359480.0,363741.54,138.46,0,0
2018-05-10,4288.0,4209.5,4261.54,86,364210.0,368471.54,138.46,0,0
2018-05-11,4383.0,4236.0,4261.54,86,376938.0,381199.54,138.46,0,0
2018-05-14,4407.5,4322.5,4261.54,86,379045.0,383306.54,138.46,0,0
2018-05-15,4404.0,4355.0,4261.54,86,377712.0,381973.54,138.46,0,0
2018-05-16,4418.0,4347.5,4261.54,86,379260.0,383521.54,138.46,0,0
2018-05-17,4430.5,4354.0,4261.54,86,374444.0,378705.54,138.46,0,0
2018-05-18,4450.0,4354.5,4261.54,86,382700.0,386961.54,138.46,0,0
2018-05-21,4453.5,4398.5,4261.54,86,378271.0,382532.54,138.46,0,0
2018-05-22,4414.5,4337.0,4261.54,86,374960.0,379221.54,138.46,0,0
2018-05-23,4338.5,4251.5,4261.54,86,366618.0,370879.54,138.46,0,0
2018-05-24,4298.5,4230.0,4261.54,86,363780.0,368041.54,138.46,0,0
2018-05-25,4281.5,4206.0,4261.54,86,365328.0,369589.54,138.46,0,0
2018-05-28,4300.5,4217.0,4261.54,86,368940.0,373201.54,138.46,0,0
2018-05-29,4298.5,4163.0,4261.54,86,363264.0,367525.54,138.46,0,0
2018-05-30,4268.0,4181.5,4261.54,86,365199.0,369460.54,138.46,0,0
2018-05-31,4262.0,4157.5,4261.54,86,361974.0,366235.54,138.46,0,0
2018-06-01,4258.0,4180.5,4261.54,86,361673.0,365934.54,138.46,0,0
2018-06-04,4304.5,4224.5,4261.54,86,369714.0,373975.54,138.46,0,0
2018-06-05,4313.5,4248.5,4261.54,86,367908.0,372169.54,138.46,0,0
2018-06-06,4285.0,4212.5,4261.54,86,366747.0,371008.54,138.46,0,0
2018-06-07,4292.0,4250.0,4261.54,86,365500.0,369761.54,138.46,0,0
2018-06-08,4282.5,4159.5,4261.54,86,357717.0,361978.54,138.46,0,0
2018-06-09,4198.0,4168.5,4261.54,86,360426.0,364687.54,138.46,0,0
2018-06-11,4199.5,4140.0,4261.54,86,357717.0,361978.54,138.46,0,0
2018-06-13,4208.5,4140.0,4261.54,86,356040.0,360301.54,138.46,0,0
2018-06-14,4136.0,4083.0,4261.54,86,351740.0,356001.54,138.46,0,0
2018-06-15,4137.0,4053.0,4261.54,86,348730.0,352991.54,138.46,0,0
2018-06-18,4082.0,4018.0,4261.54,86,347913.0,352174.54,138.46,0,0
2018-06-19,4108.5,4006.0,4261.54,86,351826.0,356087.54,138.46,0,0
2018-06-20,4161.5,4097.5,4261.54,86,355352.0,359613.54,138.46,0,0
2018-06-21,4171.5,4117.5,4261.54,86,355610.0,359871.54,138.46,0,0
2018-06-22,4189.0,4125.0,4261.54,86,354750.0,359011.54,138.46,0,0
2018-06-25,4167.5,4110.0,4261.54,86,356040.0,360301.54,138.46,0,0
2018-06-26,4173.0,4128.0,4261.54,86,357244.0,361505.54,138.46,0,0
2018-06-27,4259.0,4172.0,4261.54,86,363092.0,367353.54,138.46,0,0
2018-06-28,4272.0,4212.5,4261.54,86,363823.0,368084.54,138.46,0,0
2018-06-29,4355.0,4250.5,4261.54,86,374100.0,378361.54,138.46,0,0
2018-07-02,4401.0,4319.5,4261.54,86,376336.0,380597.54,138.46,0,0
2018-07-03,4393.0,4322.0,4261.54,86,371950.0,376211.54,138.46,0,0
2018-07-04,4349.5,4326.5,4261.54,86,372767.0,377028.54,138.46,0,0
2018-07-05,4462.0,4326.0,4261.54,86,383732.0,387993.54,138.46,0,0
2018-07-06,4452.0,4351.5,4261.54,86,379733.0,383994.54,138.46,0,0
2018-07-09,4460.0,4406.0,4261.54,86,382872.0,387133.54,138.46,0,0
2018-07-10,4409.5,4336.0,4261.54,86,374530.0,378791.54,138.46,0,0
2018-07-11,4350.0,4280.0,4261.54,86,368080.0,372341.54,138.46,0,0
2018-07-12,4302.5,4223.0,4261.54,86,364296.0,368557.54,138.46,0,0
2018-07-13,4333.5,4231.5,4261.54,86,371434.0,375695.54,138.46,0,0
2018-07-16,4347.0,4265.0,4261.54,86,369843.0,374104.54,138.46,0,0
2018-07-17,4287.5,4200.0,4261.54,86,366575.0,370836.54,138.46,0,0
2018-07-18,4308.5,4240.0,4261.54,86,369714.0,373975.54,138.46,0,0
2018-07-19,4334.0,4269.5,4261.54,86,372724.0,376985.54,138.46,0,0
2018-07-20,4357.5,4286.0,4261.54,86,369800.0,374061.54,138.46,0,0
2018-07-23,4382.5,4276.5,4261.54,86,373240.0,377501.54,138.46,0,0
2018-07-24,4360.0,4317.5,4261.54,86,371692.0,375953.54,138.46,0,0
2018-07-25,4396.0,4305.0,4261.54,86,377110.0,381371.54,138.46,0,0
2018-07-26,4421.0,4387.5,4261.54,86,380120.0,384381.54,138.46,0,0
2018-07-27,4426.0,4383.0,4261.54,86,380550.0,384811.54,138.46,0,0
2018-07-30,4430.0,4370.5,4261.54,86,379260.0,383521.54,138.46,0,0
2018-07-31,4488.0,4377.5,4261.54,86,382829.0,387090.54,138.46,0,0
2018-08-01,4509.0,4454.5,4261.54,86,386484.0,390745.54,138.46,0,0
2018-08-02,4527.0,4478.0,4261.54,86,387129.0,391390.54,138.46,0,0
2018-08-03,4529.0,4467.5,4261.54,86,386957.0,391218.54,138.46,0,0
2018-08-06,4517.0,4450.0,4261.54,86,385194.0,389455.54,138.46,0,0
2018-08-07,4539.0,4472.0,4261.54,86,388720.0,392981.54,138.46,0,0
2018-08-08,4525.0,4448.0,4261.54,86,386914.0,391175.54,138.46,0,0
2018-08-09,4598.0,4490.0,4261.54,86,395428.0,399689.54,138.46,0,0
2018-08-10,4648.0,4546.0,4261.54,86,393622.0,397883.54,138.46,0,0
2018-08-13,4601.5,4521.5,4261.54,86,390526.0,394787.54,138.46,0,0
2018-08-14,4579.0,4452.5,4261.54,86,383560.0,387821.54,138.46,0,0
2018-08-15,4465.0,4361.5,4261.54,86,380851.0,385112.54,138.46,0,0
2018-08-16,4440.0,4351.5,4261.54,86,378056.0,382317.54,138.46,0,0
2018-08-17,4418.0,4358.0,4261.54,86,376250.0,380511.54,138.46,0,0
2018-08-20,4425.0,4370.0,4261.54,86,377196.0,381457.54,138.46,0,0
2018-08-21,4466.5,4353.0,4261.54,86,383990.0,388251.54,138.46,0,0
2018-08-22,4512.5,4449.0,4261.54,86,388075.0,392336.54,138.46,0,0
2018-08-23,4541.0,4421.0,4261.54,86,382700.0,386961.54,138.46,0,0
2018-08-24,4531.5,4423.0,4261.54,86,387043.0,391304.54,138.46,0,0
2018-08-27,4577.0,4492.0,4261.54,86,393622.0,397883.54,138.46,0,0
2018-08-28,4598.0,4545.0,4261.54,86,394525.0,398786.54,138.46,0,0
2018-08-29,4687.5,4585.0,4261.54,86,398911.0,403172.54,138.46,0,0
2018-08-30,4738.0,4640.5,4261.54,86,404372.0,408633.54,138.46,0,0
2018-08-31,4719.5,4663.0,4261.54,86,404243.0,408504.54,138.46,0,0
2018-09-03,4749.0,4685.5,4261.54,86,406608.0,410869.54,138.46,0,0
2018-09-04,4762.5,4704.5,4261.54,86,405662.0,409923.54,138.46,0,0
2018-09-05,4710.5,4637.0,4261.54,86,398782.0,403043.54,138.46,0,0
2018-09-06,4650.0,4594.0,4261.54,86,396503.0,400764.54,138.46,0,0
2018-09-07,4649.0,4547.0,4261.54,86,397578.0,401839.54,138.46,0,0
2018-09-10,4715.0,4643.0,4261.54,86,403211.0,407472.54,138.46,0,0
2018-09-11,4746.5,4665.5,4261.54,86,404759.0,409020.54,138.46,0,0
2018-09-12,4744.5,4622.5,4261.54,86,397535.0,401796.54,138.46,0,0
2018-09-13,4688.5,4608.0,4261.54,86,400674.0,404935.54,138.46,0,0
2018-09-14,4670.0,4603.0,4261.54,86,395944.0,400205.54,138.46,0,0
2018-09-17,4643.0,4572.0,4261.54,86,398266.0,402527.54,138.46,0,0
2018-09-18,4697.0,4601.5,4261.54,86,402910.0,407171.54,138.46,0,0
2018-09-19,4726.5,4673.5,4261.54,86,405834.0,410095.54,138.46,0,0
2018-09-20,4735.0,4676.5,4261.54,86,404286.0,408547.54,138.46,0,0
2018-09-21,4755.0,4678.5,4261.54,86,407425.0,411686.54,138.46,0,0
2018-09-24,4798.0,4724.5,4261.54,86,411080.0,415341.54,138.46,0,0
2018-09-25,4900.0,4780.0,4261.54,86,421400.0,425661.54,138.46,0,0
2018-09-26,4908.5,4777.0,4261.54,86,415251.0,419512.54,138.46,0,0
2018-09-27,4952.5,4813.0,4261.54,86,425872.0,430133.54,138.46,0,0
2018-09-28,5042.5,4930.5,4261.54,86,431892.0,436153.54,138.46,0,0
2018-10-01,5115.0,4980.0,4261.54,86,431376.0,435637.54,138.46,0,0
2018-10-02,5037.5,4877.0,4261.54,86,421271.0,425532.54,138.46,0,0
2018-10-03,5055.0,4905.0,4261.54,86,433010.0,437271.54,138.46,0,0
2018-10-04,5035.0,4956.0,4261.54,86,429140.0,433401.54,138.46,0,0
2018-10-05,5043.5,4962.5,4261.54,86,428882.0,433143.54,138.46,0,0
2018-10-08,5015.0,4941.5,4261.54,86,427076.0,431337.54,138.46,0,0
2018-10-09,5031.0,4970.5,4261.54,86,427549.0,431810.54,138.46,0,0
2018-10-10,4993.5,4901.5,4261.54,86,421529.0,425790.54,138.46,0,0
2018-10-11,4883.0,4770.5,4261.54,86,413144.0,417405.54,138.46,0,0
2018-10-12,4880.5,4806.0,4261.54,86,413316.0,417577.54,138.46,0,0
2018-10-15,4837.0,4733.0,4261.54,86,408242.0,412503.54,138.46,0,0
2018-10-16,4797.0,4721.5,4261.54,86,412370.0,416631.54,138.46,0,0
2018-10-17,4832.5,4732.0,4261.54,86,410478.0,414739.54,138.46,0,0
2018-10-18,4770.0,4682.0,4261.54,86,403727.0,407988.54,138.46,0,0
2018-10-19,4750.0,4665.5,4261.54,86,403598.0,407859.54,138.46,0,0
2018-10-22,4725.0,4635.5,4261.54,86,401921.0,406182.54,138.46,0,0
2018-10-23,4896.0,4691.0,4261.54,86,410220.0,414481.54,138.46,0,0
2018-10-24,4995.0,4798.0,4261.54,86,429570.0,433831.54,138.46,0,0
2018-10-25,4968.0,4886.0,4261.54,86,425098.0,429359.54,138.46,0,0
2018-10-26,4924.5,4806.0,4261.54,86,420411.0,424672.54,138.46,0,0
2018-10-29,4926.5,4856.0,4261.54,86,419035.0,423296.54,138.46,0,0
2018-10-30,4855.0,4726.0,4261.54,86,410951.0,415212.54,138.46,0,0
2018-10-31,4946.0,4800.5,4261.54,86,425270.0,429531.54,138.46,0,0
2018-11-01,5004.0,4861.5,4261.54,86,424582.0,428843.54,138.46,0,0
2018-11-02,5004.5,4910.0,4261.54,86,428280.0,432541.54,138.46,0,0
2018-11-06,5083.0,4976.0,4261.54,86,434730.0,438991.54,138.46,0,0
2018-11-07,5174.5,5016.0,4261.54,86,445007.0,449268.54,138.46,0,0
2018-11-08,5192.5,5130.0,4261.54,86,443760.0,448021.54,138.46,0,0
2018-11-09,5147.5,4996.5,4261.54,86,438127.0,442388.54,138.46,0,0
2018-11-12,5191.0,5101.5,4261.54,86,441094.0,445355.54,138.46,0,0
2018-11-13,5126.5,4941.0,4261.54,86,426517.0,430778.54,138.46,0,0
2018-11-14,4933.0,4831.5,4261.54,86,417659.0,421920.54,138.46,0,0
2018-11-15,4914.0,4835.0,4261.54,86,417444.0,421705.54,138.46,0,0
2018-11-16,4915.0,4813.0,4261.54,86,414864.0,419125.54,138.46,0,0
2018-11-19,4912.0,4820.0,4261.54,86,416713.0,420974.54,138.46,0,0
2018-11-20,4830.0,4743.0,4261.54,86,413617.0,417878.54,138.46,0,0
2018-11-21,4835.0,4766.0,4261.54,86,412800.0,417061.54,138.46,0,0
2018-11-22,4819.0,4755.0,4261.54,86,413961.0,418222.54,138.46,0,0
2018-11-23,4800.0,4624.5,4261.54,86,401620.0,405881.54,138.46,0,0
2018-11-26,4699.5,4555.0,4261.54,86,397578.0,401839.54,138.46,0,0
2018-11-27,4703.0,4609.0,4261.54,86,403254.0,407515.54,138.46,0,0
2018-11-28,4758.0,4655.5,4261.54,86,405705.0,409966.54,138.46,0,0
2018-11-29,4796.0,4659.0,4261.54,86,409876.0,414137.54,138.46,0,0
2018-11-30,4900.0,4765.0,4261.54,86,421056.0,425317.54,138.46,0,0
2018-12-03,5098.5,4952.0,4261.54,86,438471.0,442732.54,138.46,0,0
2018-12-04,5221.0,5030.0,4261.54,86,447974.0,452235.54,138.46,0,0
2018-12-05,5260.0,5129.5,4261.54,86,452360.0,456621.54,138.46,0,0
2018-12-06,5325.0,5084.0,4261.54,86,443975.0,448236.54,138.46,0,0
2018-12-07,5321.5,5103.0,4261.54,86,452919.0,457180.54,138.46,0,0
2018-12-10,5342.0,5149.0,4261.54,86,444921.0,449182.54,138.46,0,0
2018-12-11,5289.5,5114.0,4261.54,86,452962.0,457223.54,138.46,0,0
2018-12-12,5270.0,5102.0,4261.54,86,438772.0,443033.54,138.46,0,0
2018-12-13,5156.0,5040.5,4261.54,86,441309.0,445570.54,138.46,0,0
2018-12-14,5141.5,5079.0,4261.54,86,438600.0,442861.54,138.46,0,0
2018-12-17,5137.5,5071.0,4261.54,86,438600.0,442861.54,138.46,0,0
2018-12-18,5049.5,4900.0,4261.54,86,423550.0,427811.54,138.46,0,0
2018-12-19,4928.5,4865.0,4261.54,86,422260.0,426521.54,138.46,0,0
2018-12-20,4838.5,4716.5,4261.54,86,413531.0,417792.54,138.46,0,0
2018-12-21,4954.0,4745.0,4261.54,86,423980.0,428241.54,138.46,0,0
2018-12-24,4966.0,4842.5,4261.54,86,422174.0,426435.54,138.46,0,0
2018-12-25,4842.5,4744.5,4261.54,86,413660.0,417921.54,138.46,0,0
2018-12-26,4859.0,4803.0,4261.54,86,415337.0,419598.54,138.46,0,0
2018-12-27,4925.5,4858.0,4261.54,86,420024.0,424285.54,138.46,0,0
2018-12-28,5009.5,4901.5,4261.54,86,426173.0,430434.54,138.46,0,0
2018-12-29,5000.0,4965.0,4261.54,86,429742.0,434003.54,138.46,0,0
2019-01-03,5050.0,4886.5,4261.54,86,430602.0,434863.54,138.46,0,0
2019-01-04,5083.0,5021.0,4261.54,86,436407.0,440668.54,138.46,0,0
2019-01-08,5056.0,4964.5,4261.54,86,433354.0,437615.54,138.46,0,0
2019-01-09,5077.0,5025.0,4261.54,86,435160.0,439421.54,138.46,0,0
2019-01-10,5152.0,5004.0,4261.54,86,443072.0,447333.54,138.46,0,0
2019-01-11,5212.0,5135.5,4261.54,86,447200.0,451461.54,138.46,0,0
2019-01-14,5200.0,5134.5,4261.54,86,447200.0,451461.54,138.46,0,0
2019-01-15,5237.5,5125.0,4261.54,86,446770.0,451031.54,138.46,0,0
2019-01-16,5209.5,5114.0,4261.54,86,441094.0,445355.54,138.46,0,0
2019-01-17,5187.0,5060.0,4261.54,86,445867.0,450128.54,138.46,0,0
2019-01-18,5206.0,5143.0,4261.54,86,446641.0,450902.54,138.46,0,0
2019-01-21,5224.0,5180.5,4261.54,86,447200.0,451461.54,138.46,0,0
2019-01-22,5212.0,5158.5,4261.54,86,445996.0,450257.54,138.46,0,0
2019-01-23,5222.0,5176.5,4261.54,86,447673.0,451934.54,138.46,0,0
2019-01-24,5196.5,5143.5,4261.54,86,446899.0,451160.54,138.46,0,0
2019-01-25,5246.0,5183.5,4261.54,86,448490.0,452751.54,138.46,0,0
2019-01-28,5215.0,5143.0,4261.54,86,444190.0,448451.54,138.46,0,0
2019-01-29,5215.0,5136.0,4261.54,86,446899.0,451160.54,138.46,0,0
2019-01-30,5227.0,5184.0,4261.54,86,449522.0,453783.54,138.46,0,0
2019-01-31,5300.0,5228.0,4261.54,86,453435.0,457696.54,138.46,0,0
2019-02-01,5329.5,5241.0,4261.54,86,457477.0,461738.54,138.46,0,0
2019-02-04,5406.0,5314.5,4261.54,86,460100.0,464361.54,138.46,0,0
2019-02-05,5435.0,5363.0,4261.54,86,467410.0,471671.54,138.46,0,0
2019-02-06,5488.5,5402.5,4261.54,86,469646.0,473907.54,138.46,0,0
2019-02-07,5464.5,5385.0,4261.54,86,463110.0,467371.54,138.46,0,0
2019-02-08,5403.0,5334.5,4261.54,86,463196.0,467457.54,138.46,0,0
2019-02-11,5440.0,5380.0,4261.54,86,466077.0,470338.54,138.46,0,0
2019-02-12,5475.5,5391.5,4261.54,86,467754.0,472015.54,138.46,0,0
2019-02-13,5435.5,5313.0,4261.54,86,460186.0,464447.54,138.46,0,0
2019-02-14,5395.0,5291.0,4261.54,86,461003.0,465264.54,138.46,0,0
2019-02-15,5448.0,5361.5,4261.54,86,466636.0,470897.54,138.46,0,0
2019-02-18,5485.5,5404.0,4261.54,86,471581.0,475842.54,138.46,0,0
2019-02-19,5496.0,5428.5,4261.54,86,468141.0,472402.54,138.46,0,0
2019-02-20,5495.0,5438.5,4261.54,86,468270.0,472531.54,138.46,0,0
2019-02-21,5465.5,5416.0,4261.54,86,468485.0,472746.54,138.46,0,0
2019-02-22,5527.0,5445.5,4261.54,86,475322.0,479583.54,138.46,0,0
2019-02-25,5587.5,5496.5,4261.54,86,475838.0,480099.54,138.46,0,0
2019-02-26,5551.0,5455.5,4261.54,86,477386.0,481647.54,138.46,0,0
2019-02-27,5581.0,5526.5,4261.54,86,479880.0,484141.54,138.46,0,0
2019-02-28,5587.5,5501.0,4261.54,86,473086.0,477347.54,138.46,0,0
2019-03-01,5535.0,5488.0,4261.54,86,473043.0,477304.54,138.46,0,0
2019-03-04,5550.0,5467.0,4261.54,86,476999.0,481260.54,138.46,0,0
2019-03-05,5660.0,5530.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-06,5730.0,5603.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-07,5719.5,5642.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-11,5669.0,5561.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-12,5618.5,5571.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-13,5609.0,5542.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-14,5627.0,5580.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-15,5662.5,5575.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-18,5674.5,5600.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-19,5682.5,5595.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-20,5770.0,5664.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-21,5793.5,5730.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-22,5799.0,5732.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-25,5775.0,5729.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-26,5819.5,5728.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-27,5859.5,5802.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-28,5890.0,5809.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-03-29,5895.0,5841.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-01,5942.5,5878.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-02,5958.0,5902.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-03,5996.0,5926.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-04,5942.5,5863.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-05,5905.0,5822.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-08,5866.5,5800.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-09,5851.0,5695.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-10,5738.5,5685.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-11,5695.0,5627.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-12,5647.5,5573.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-15,5637.5,5586.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-16,5662.0,5563.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-17,5650.0,5548.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-18,5610.0,5570.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-19,5632.5,5600.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-22,5696.5,5621.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-23,5833.5,5700.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-24,5800.0,5713.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-25,5787.0,5648.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-26,5648.0,5585.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-29,5650.0,5545.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-04-30,5581.0,5475.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-02,5574.0,5506.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-03,5599.5,5444.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-06,5478.0,5369.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-07,5479.5,5362.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-08,5406.5,5331.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-10,5349.5,5258.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-13,5378.0,5287.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-14,5340.0,5165.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-15,5206.5,5000.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-16,5297.5,4980.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-17,5292.5,5170.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-20,5289.0,5172.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-21,5329.5,5173.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-22,5364.5,5281.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-23,5308.0,5260.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-24,5313.0,5227.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-27,5277.0,5198.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-28,5272.0,5055.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-29,5249.0,5064.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-30,5324.0,5205.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-05-31,5268.5,5185.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-03,5287.0,5226.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-04,5276.5,5142.5,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-05,5184.5,5090.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-06,5157.0,5095.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-07,5184.0,5115.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
2019-06-10,5186.0,5140.0,485692.98,0,0.0,485692.98,307.02,11180.0,11180.0
